B_COUNTRY_ALPHA,A_YEAR,G_TOWNSIZE,H_URBRURAL,Q51,Q53,Q55,County Name,World Region
NIC,2020,4,1,2,3,4,Nicaragua,South/Central America
NIC,2020,6,1,2,2,1,Nicaragua,South/Central America
NIC,2020,3,1,3,4,4,Nicaragua,South/Central America
NIC,2020,3,1,1,4,4,Nicaragua,South/Central America
NIC,2020,3,1,4,2,4,Nicaragua,South/Central America
NIC,2020,7,2,1,2,2,Nicaragua,South/Central America
NIC,2020,7,2,2,2,2,Nicaragua,South/Central America
NIC,2020,7,2,3,3,4,Nicaragua,South/Central America
NIC,2020,7,2,2,2,2,Nicaragua,South/Central America
NIC,2020,3,1,1,1,1,Nicaragua,South/Central America
NIC,2020,3,1,4,2,1,Nicaragua,South/Central America
NIC,2020,4,1,1,2,1,Nicaragua,South/Central America
NIC,2020,4,1,3,1,1,Nicaragua,South/Central America
NIC,2020,4,1,2,2,4,Nicaragua,South/Central America
NIC,2020,4,1,4,4,4,Nicaragua,South/Central America
NIC,2020,6,1,3,3,4,Nicaragua,South/Central America
NIC,2020,6,1,1,1,4,Nicaragua,South/Central America
NIC,2020,6,1,3,3,4,Nicaragua,South/Central America
NIC,2020,6,1,4,1,4,Nicaragua,South/Central America
NIC,2020,6,1,2,2,4,Nicaragua,South/Central America
NIC,2020,6,1,2,2,2,Nicaragua,South/Central America
NIC,2020,6,1,3,2,2,Nicaragua,South/Central America
NIC,2020,6,1,3,4,4,Nicaragua,South/Central America
NIC,2020,6,1,4,3,4,Nicaragua,South/Central America
NIC,2020,8,1,4,1,4,Nicaragua,South/Central America
NIC,2020,7,1,2,2,2,Nicaragua,South/Central America
NIC,2020,7,1,2,2,3,Nicaragua,South/Central America
NIC,2020,7,1,2,3,3,Nicaragua,South/Central America
NIC,2020,7,1,2,2,2,Nicaragua,South/Central America
NIC,2020,8,1,1,1,4,Nicaragua,South/Central America
NIC,2020,8,1,2,1,4,Nicaragua,South/Central America
NIC,2020,8,1,3,3,4,Nicaragua,South/Central America
NIC,2020,8,1,1,1,1,Nicaragua,South/Central America
NIC,2020,7,2,3,3,4,Nicaragua,South/Central America
NIC,2020,7,2,2,2,4,Nicaragua,South/Central America
NIC,2020,7,2,1,2,4,Nicaragua,South/Central America
NIC,2020,7,2,2,2,4,Nicaragua,South/Central America
NIC,2020,7,1,1,2,4,Nicaragua,South/Central America
NIC,2020,7,1,2,2,3,Nicaragua,South/Central America
NIC,2020,7,1,1,2,4,Nicaragua,South/Central America
NIC,2020,7,1,4,4,4,Nicaragua,South/Central America
NIC,2020,7,1,3,4,4,Nicaragua,South/Central America
NIC,2020,4,1,4,3,4,Nicaragua,South/Central America
NIC,2020,4,1,2,2,4,Nicaragua,South/Central America
NIC,2020,6,1,2,4,1,Nicaragua,South/Central America
NIC,2020,6,1,1,3,4,Nicaragua,South/Central America
NIC,2020,6,1,1,1,4,Nicaragua,South/Central America
NIC,2020,6,1,1,3,4,Nicaragua,South/Central America
NIC,2020,5,1,1,2,4,Nicaragua,South/Central America
NIC,2020,5,1,4,2,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,4,Nicaragua,South/Central America
NIC,2020,5,1,3,2,4,Nicaragua,South/Central America
NIC,2020,5,1,2,2,2,Nicaragua,South/Central America
NIC,2020,3,2,4,4,4,Nicaragua,South/Central America
NIC,2020,3,2,4,4,4,Nicaragua,South/Central America
NIC,2020,3,2,2,2,4,Nicaragua,South/Central America
NIC,2020,3,2,4,4,4,Nicaragua,South/Central America
NIC,2020,3,2,4,4,4,Nicaragua,South/Central America
NIC,2020,3,2,4,3,1,Nicaragua,South/Central America
NIC,2020,7,1,4,2,4,Nicaragua,South/Central America
NIC,2020,7,1,4,2,4,Nicaragua,South/Central America
NIC,2020,7,1,4,2,4,Nicaragua,South/Central America
NIC,2020,5,1,1,2,2,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,3,Nicaragua,South/Central America
NIC,2020,8,1,1,2,1,Nicaragua,South/Central America
NIC,2020,8,1,2,2,4,Nicaragua,South/Central America
NIC,2020,8,1,2,2,1,Nicaragua,South/Central America
NIC,2020,3,1,1,1,1,Nicaragua,South/Central America
NIC,2020,3,1,4,1,1,Nicaragua,South/Central America
NIC,2020,3,1,2,1,1,Nicaragua,South/Central America
NIC,2020,3,1,4,2,3,Nicaragua,South/Central America
NIC,2020,6,1,2,3,3,Nicaragua,South/Central America
NIC,2020,6,1,3,3,4,Nicaragua,South/Central America
NIC,2020,6,1,2,3,4,Nicaragua,South/Central America
NIC,2020,6,1,3,3,4,Nicaragua,South/Central America
NIC,2020,6,1,4,3,1,Nicaragua,South/Central America
NIC,2020,3,1,3,1,3,Nicaragua,South/Central America
NIC,2020,3,1,4,1,2,Nicaragua,South/Central America
NIC,2020,3,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,2,2,2,2,Nicaragua,South/Central America
NIC,2020,3,2,2,2,2,Nicaragua,South/Central America
NIC,2020,3,2,4,1,4,Nicaragua,South/Central America
NIC,2020,3,2,3,1,1,Nicaragua,South/Central America
NIC,2020,5,2,3,3,4,Nicaragua,South/Central America
NIC,2020,5,2,4,4,4,Nicaragua,South/Central America
NIC,2020,5,2,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,1,2,3,Nicaragua,South/Central America
NIC,2020,8,1,2,2,3,Nicaragua,South/Central America
NIC,2020,8,1,4,2,2,Nicaragua,South/Central America
NIC,2020,8,1,3,2,3,Nicaragua,South/Central America
NIC,2020,8,1,1,3,3,Nicaragua,South/Central America
NIC,2020,8,1,3,3,4,Nicaragua,South/Central America
NIC,2020,8,1,4,4,4,Nicaragua,South/Central America
NIC,2020,8,1,4,3,4,Nicaragua,South/Central America
NIC,2020,5,2,1,3,4,Nicaragua,South/Central America
NIC,2020,8,1,4,4,4,Nicaragua,South/Central America
NIC,2020,7,1,1,1,1,Nicaragua,South/Central America
NIC,2020,7,2,4,2,3,Nicaragua,South/Central America
NIC,2020,7,2,2,2,4,Nicaragua,South/Central America
NIC,2020,7,2,2,2,2,Nicaragua,South/Central America
NIC,2020,7,2,2,3,3,Nicaragua,South/Central America
NIC,2020,7,2,2,2,2,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,2,2,4,Nicaragua,South/Central America
NIC,2020,5,1,2,2,4,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,3,2,4,Nicaragua,South/Central America
NIC,2020,8,1,4,2,2,Nicaragua,South/Central America
NIC,2020,8,1,2,2,2,Nicaragua,South/Central America
NIC,2020,7,1,1,4,4,Nicaragua,South/Central America
NIC,2020,8,1,2,2,4,Nicaragua,South/Central America
NIC,2020,8,1,3,2,4,Nicaragua,South/Central America
NIC,2020,8,1,1,1,4,Nicaragua,South/Central America
NIC,2020,7,1,1,2,4,Nicaragua,South/Central America
NIC,2020,5,2,2,2,3,Nicaragua,South/Central America
NIC,2020,5,2,2,2,2,Nicaragua,South/Central America
NIC,2020,5,2,4,3,3,Nicaragua,South/Central America
NIC,2020,5,2,2,3,2,Nicaragua,South/Central America
NIC,2020,5,2,2,3,3,Nicaragua,South/Central America
NIC,2020,7,2,2,3,4,Nicaragua,South/Central America
NIC,2020,7,2,4,1,4,Nicaragua,South/Central America
NIC,2020,7,2,1,1,4,Nicaragua,South/Central America
NIC,2020,7,2,1,4,4,Nicaragua,South/Central America
NIC,2020,7,2,2,3,3,Nicaragua,South/Central America
NIC,2020,5,2,3,2,4,Nicaragua,South/Central America
NIC,2020,5,2,3,2,4,Nicaragua,South/Central America
NIC,2020,5,2,2,2,4,Nicaragua,South/Central America
NIC,2020,5,2,1,1,4,Nicaragua,South/Central America
NIC,2020,8,1,2,2,3,Nicaragua,South/Central America
NIC,2020,8,1,4,4,4,Nicaragua,South/Central America
NIC,2020,8,1,1,3,3,Nicaragua,South/Central America
NIC,2020,8,1,3,3,3,Nicaragua,South/Central America
NIC,2020,8,1,3,3,4,Nicaragua,South/Central America
NIC,2020,8,1,3,3,4,Nicaragua,South/Central America
NIC,2020,8,1,1,4,2,Nicaragua,South/Central America
NIC,2020,8,1,1,1,2,Nicaragua,South/Central America
NIC,2020,8,1,2,3,4,Nicaragua,South/Central America
NIC,2020,8,1,1,1,4,Nicaragua,South/Central America
NIC,2020,8,1,3,2,3,Nicaragua,South/Central America
NIC,2020,6,1,2,3,4,Nicaragua,South/Central America
NIC,2020,6,1,4,4,4,Nicaragua,South/Central America
NIC,2020,6,1,2,2,1,Nicaragua,South/Central America
NIC,2020,6,1,4,2,2,Nicaragua,South/Central America
NIC,2020,6,1,1,3,4,Nicaragua,South/Central America
NIC,2020,6,1,4,3,4,Nicaragua,South/Central America
NIC,2020,6,1,1,2,4,Nicaragua,South/Central America
NIC,2020,6,1,3,3,1,Nicaragua,South/Central America
NIC,2020,6,1,4,4,4,Nicaragua,South/Central America
NIC,2020,6,1,1,2,1,Nicaragua,South/Central America
NIC,2020,6,1,4,4,4,Nicaragua,South/Central America
NIC,2020,6,1,3,4,4,Nicaragua,South/Central America
NIC,2020,8,1,4,2,3,Nicaragua,South/Central America
NIC,2020,8,1,1,2,1,Nicaragua,South/Central America
NIC,2020,8,1,4,3,1,Nicaragua,South/Central America
NIC,2020,8,1,3,3,4,Nicaragua,South/Central America
NIC,2020,5,2,3,2,4,Nicaragua,South/Central America
NIC,2020,5,2,4,2,4,Nicaragua,South/Central America
NIC,2020,5,2,2,4,4,Nicaragua,South/Central America
NIC,2020,5,2,2,4,4,Nicaragua,South/Central America
NIC,2020,3,1,1,1,3,Nicaragua,South/Central America
NIC,2020,3,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,3,3,3,Nicaragua,South/Central America
NIC,2020,3,1,1,1,1,Nicaragua,South/Central America
NIC,2020,3,1,3,4,1,Nicaragua,South/Central America
NIC,2020,4,1,2,3,2,Nicaragua,South/Central America
NIC,2020,4,1,4,4,4,Nicaragua,South/Central America
NIC,2020,4,1,2,4,3,Nicaragua,South/Central America
NIC,2020,4,1,4,4,4,Nicaragua,South/Central America
NIC,2020,4,1,2,4,4,Nicaragua,South/Central America
NIC,2020,4,1,4,1,4,Nicaragua,South/Central America
NIC,2020,7,2,3,3,3,Nicaragua,South/Central America
NIC,2020,7,2,2,2,2,Nicaragua,South/Central America
NIC,2020,8,1,4,4,4,Nicaragua,South/Central America
NIC,2020,8,1,4,4,4,Nicaragua,South/Central America
NIC,2020,8,1,4,2,1,Nicaragua,South/Central America
NIC,2020,5,1,2,2,2,Nicaragua,South/Central America
NIC,2020,5,1,2,2,2,Nicaragua,South/Central America
NIC,2020,7,2,2,3,4,Nicaragua,South/Central America
NIC,2020,7,2,3,3,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,4,Nicaragua,South/Central America
NIC,2020,5,2,1,2,3,Nicaragua,South/Central America
NIC,2020,3,1,4,4,4,Nicaragua,South/Central America
NIC,2020,4,1,4,4,4,Nicaragua,South/Central America
NIC,2020,4,1,4,4,4,Nicaragua,South/Central America
NIC,2020,4,1,1,1,2,Nicaragua,South/Central America
NIC,2020,4,1,3,3,4,Nicaragua,South/Central America
NIC,2020,8,1,4,4,4,Nicaragua,South/Central America
NIC,2020,8,1,1,2,1,Nicaragua,South/Central America
NIC,2020,8,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,4,Nicaragua,South/Central America
NIC,2020,5,1,2,2,2,Nicaragua,South/Central America
NIC,2020,5,1,4,3,3,Nicaragua,South/Central America
NIC,2020,5,2,4,3,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,4,Nicaragua,South/Central America
NIC,2020,5,1,3,2,4,Nicaragua,South/Central America
NIC,2020,5,1,4,3,4,Nicaragua,South/Central America
NIC,2020,5,2,3,2,4,Nicaragua,South/Central America
NIC,2020,3,1,1,1,1,Nicaragua,South/Central America
NIC,2020,3,1,4,3,4,Nicaragua,South/Central America
NIC,2020,3,1,3,4,4,Nicaragua,South/Central America
NIC,2020,3,1,4,2,4,Nicaragua,South/Central America
NIC,2020,3,1,1,4,4,Nicaragua,South/Central America
NIC,2020,5,1,3,4,3,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,1,1,1,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,4,4,3,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,3,Nicaragua,South/Central America
NIC,2020,5,1,1,1,1,Nicaragua,South/Central America
NIC,2020,5,1,3,3,1,Nicaragua,South/Central America
NIC,2020,5,2,1,2,3,Nicaragua,South/Central America
NIC,2020,5,1,3,3,3,Nicaragua,South/Central America
NIC,2020,5,1,3,3,2,Nicaragua,South/Central America
NIC,2020,5,1,1,1,1,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,1,3,4,Nicaragua,South/Central America
NIC,2020,5,2,4,4,4,Nicaragua,South/Central America
NIC,2020,5,2,2,4,4,Nicaragua,South/Central America
NIC,2020,5,2,3,3,4,Nicaragua,South/Central America
NIC,2020,8,1,1,1,1,Nicaragua,South/Central America
NIC,2020,8,1,3,3,4,Nicaragua,South/Central America
NIC,2020,7,1,4,3,4,Nicaragua,South/Central America
NIC,2020,7,1,1,4,2,Nicaragua,South/Central America
NIC,2020,7,1,2,1,4,Nicaragua,South/Central America
NIC,2020,7,1,4,4,4,Nicaragua,South/Central America
NIC,2020,7,1,4,3,4,Nicaragua,South/Central America
NIC,2020,7,1,2,2,4,Nicaragua,South/Central America
NIC,2020,8,1,2,1,1,Nicaragua,South/Central America
NIC,2020,7,1,4,3,4,Nicaragua,South/Central America
NIC,2020,7,1,4,3,4,Nicaragua,South/Central America
NIC,2020,7,1,4,4,4,Nicaragua,South/Central America
NIC,2020,7,1,3,3,4,Nicaragua,South/Central America
NIC,2020,7,1,4,4,4,Nicaragua,South/Central America
NIC,2020,7,1,4,4,4,Nicaragua,South/Central America
NIC,2020,7,1,2,2,1,Nicaragua,South/Central America
NIC,2020,7,1,2,1,4,Nicaragua,South/Central America
NIC,2020,7,1,1,1,2,Nicaragua,South/Central America
NIC,2020,7,1,3,3,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,4,Nicaragua,South/Central America
NIC,2020,5,1,4,2,2,Nicaragua,South/Central America
NIC,2020,5,1,4,2,2,Nicaragua,South/Central America
NIC,2020,5,2,3,2,3,Nicaragua,South/Central America
NIC,2020,5,2,2,2,2,Nicaragua,South/Central America
NIC,2020,5,2,4,2,2,Nicaragua,South/Central America
NIC,2020,5,2,2,3,4,Nicaragua,South/Central America
NIC,2020,5,2,2,3,3,Nicaragua,South/Central America
NIC,2020,5,2,2,2,2,Nicaragua,South/Central America
NIC,2020,5,2,3,3,4,Nicaragua,South/Central America
NIC,2020,3,2,2,2,2,Nicaragua,South/Central America
NIC,2020,7,1,2,2,4,Nicaragua,South/Central America
NIC,2020,7,1,2,1,4,Nicaragua,South/Central America
NIC,2020,7,1,2,4,4,Nicaragua,South/Central America
NIC,2020,7,1,2,2,4,Nicaragua,South/Central America
NIC,2020,7,1,4,1,4,Nicaragua,South/Central America
NIC,2020,5,2,2,2,4,Nicaragua,South/Central America
NIC,2020,7,1,4,3,4,Nicaragua,South/Central America
NIC,2020,7,1,4,4,4,Nicaragua,South/Central America
NIC,2020,7,1,2,2,4,Nicaragua,South/Central America
NIC,2020,5,2,4,3,4,Nicaragua,South/Central America
NIC,2020,5,2,1,3,4,Nicaragua,South/Central America
NIC,2020,7,1,3,3,4,Nicaragua,South/Central America
NIC,2020,7,1,4,2,4,Nicaragua,South/Central America
NIC,2020,7,1,3,4,4,Nicaragua,South/Central America
NIC,2020,7,1,3,3,4,Nicaragua,South/Central America
NIC,2020,7,1,4,4,4,Nicaragua,South/Central America
NIC,2020,7,1,2,2,1,Nicaragua,South/Central America
NIC,2020,7,1,1,4,4,Nicaragua,South/Central America
NIC,2020,7,1,1,3,4,Nicaragua,South/Central America
NIC,2020,7,1,1,3,4,Nicaragua,South/Central America
NIC,2020,7,1,4,3,4,Nicaragua,South/Central America
NIC,2020,6,2,4,3,1,Nicaragua,South/Central America
NIC,2020,6,2,1,2,4,Nicaragua,South/Central America
NIC,2020,6,2,3,3,4,Nicaragua,South/Central America
NIC,2020,6,2,1,1,3,Nicaragua,South/Central America
NIC,2020,6,2,3,3,1,Nicaragua,South/Central America
NIC,2020,6,2,4,2,1,Nicaragua,South/Central America
NIC,2020,6,2,2,2,2,Nicaragua,South/Central America
NIC,2020,6,2,4,4,4,Nicaragua,South/Central America
NIC,2020,6,2,4,2,2,Nicaragua,South/Central America
NIC,2020,6,2,1,1,1,Nicaragua,South/Central America
NIC,2020,5,2,4,4,3,Nicaragua,South/Central America
NIC,2020,5,2,3,4,4,Nicaragua,South/Central America
NIC,2020,5,2,2,2,1,Nicaragua,South/Central America
NIC,2020,5,2,2,1,4,Nicaragua,South/Central America
NIC,2020,5,2,4,4,4,Nicaragua,South/Central America
NIC,2020,5,2,2,4,4,Nicaragua,South/Central America
NIC,2020,5,2,2,4,2,Nicaragua,South/Central America
NIC,2020,7,1,2,2,2,Nicaragua,South/Central America
NIC,2020,7,1,2,4,4,Nicaragua,South/Central America
NIC,2020,7,1,3,2,4,Nicaragua,South/Central America
NIC,2020,7,1,2,2,4,Nicaragua,South/Central America
NIC,2020,7,1,3,4,1,Nicaragua,South/Central America
NIC,2020,4,1,2,2,2,Nicaragua,South/Central America
NIC,2020,4,1,4,1,1,Nicaragua,South/Central America
NIC,2020,4,1,1,4,4,Nicaragua,South/Central America
NIC,2020,4,1,2,2,1,Nicaragua,South/Central America
NIC,2020,4,1,3,3,1,Nicaragua,South/Central America
NIC,2020,4,1,1,1,1,Nicaragua,South/Central America
NIC,2020,4,1,4,4,4,Nicaragua,South/Central America
NIC,2020,4,1,4,4,4,Nicaragua,South/Central America
NIC,2020,4,1,1,2,1,Nicaragua,South/Central America
NIC,2020,4,1,2,3,3,Nicaragua,South/Central America
NIC,2020,5,1,2,3,3,Nicaragua,South/Central America
NIC,2020,5,1,1,4,4,Nicaragua,South/Central America
NIC,2020,5,1,1,4,4,Nicaragua,South/Central America
NIC,2020,7,1,4,3,4,Nicaragua,South/Central America
NIC,2020,7,1,4,4,4,Nicaragua,South/Central America
NIC,2020,7,1,4,3,4,Nicaragua,South/Central America
NIC,2020,7,1,4,3,4,Nicaragua,South/Central America
NIC,2020,7,1,3,3,4,Nicaragua,South/Central America
NIC,2020,7,1,2,1,4,Nicaragua,South/Central America
NIC,2020,5,2,4,4,4,Nicaragua,South/Central America
NIC,2020,5,2,3,4,4,Nicaragua,South/Central America
NIC,2020,5,2,4,3,4,Nicaragua,South/Central America
NIC,2020,5,2,2,1,1,Nicaragua,South/Central America
NIC,2020,5,2,2,2,1,Nicaragua,South/Central America
NIC,2020,5,2,2,2,4,Nicaragua,South/Central America
NIC,2020,5,2,3,2,4,Nicaragua,South/Central America
NIC,2020,5,2,4,4,1,Nicaragua,South/Central America
NIC,2020,5,2,2,2,2,Nicaragua,South/Central America
NIC,2020,4,1,3,3,4,Nicaragua,South/Central America
NIC,2020,4,1,4,2,4,Nicaragua,South/Central America
NIC,2020,4,1,2,4,4,Nicaragua,South/Central America
NIC,2020,4,1,3,3,3,Nicaragua,South/Central America
NIC,2020,4,1,4,3,3,Nicaragua,South/Central America
NIC,2020,3,1,4,3,4,Nicaragua,South/Central America
NIC,2020,3,1,3,4,4,Nicaragua,South/Central America
NIC,2020,3,1,3,3,1,Nicaragua,South/Central America
NIC,2020,3,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,3,1,3,Nicaragua,South/Central America
NIC,2020,3,1,2,2,4,Nicaragua,South/Central America
NIC,2020,3,1,3,2,4,Nicaragua,South/Central America
NIC,2020,3,1,3,3,4,Nicaragua,South/Central America
NIC,2020,3,1,3,4,4,Nicaragua,South/Central America
NIC,2020,8,1,3,3,2,Nicaragua,South/Central America
NIC,2020,5,1,3,2,3,Nicaragua,South/Central America
NIC,2020,5,1,3,3,3,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,3,Nicaragua,South/Central America
NIC,2020,5,1,3,4,4,Nicaragua,South/Central America
NIC,2020,5,2,4,4,4,Nicaragua,South/Central America
NIC,2020,5,2,4,4,4,Nicaragua,South/Central America
NIC,2020,5,2,4,4,4,Nicaragua,South/Central America
NIC,2020,5,2,4,4,4,Nicaragua,South/Central America
NIC,2020,5,2,3,3,4,Nicaragua,South/Central America
NIC,2020,5,2,3,3,4,Nicaragua,South/Central America
NIC,2020,5,2,2,2,4,Nicaragua,South/Central America
NIC,2020,5,2,2,2,2,Nicaragua,South/Central America
NIC,2020,5,2,3,3,4,Nicaragua,South/Central America
NIC,2020,5,2,3,3,4,Nicaragua,South/Central America
NIC,2020,4,1,3,3,4,Nicaragua,South/Central America
NIC,2020,4,1,3,3,3,Nicaragua,South/Central America
NIC,2020,4,1,3,3,4,Nicaragua,South/Central America
NIC,2020,4,1,2,2,4,Nicaragua,South/Central America
NIC,2020,4,1,1,3,4,Nicaragua,South/Central America
NIC,2020,8,1,4,4,4,Nicaragua,South/Central America
NIC,2020,8,1,4,4,4,Nicaragua,South/Central America
NIC,2020,8,1,1,2,1,Nicaragua,South/Central America
NIC,2020,8,1,1,4,4,Nicaragua,South/Central America
NIC,2020,2,2,4,4,4,Nicaragua,South/Central America
NIC,2020,2,2,1,1,1,Nicaragua,South/Central America
NIC,2020,2,2,3,2,3,Nicaragua,South/Central America
NIC,2020,7,1,2,4,1,Nicaragua,South/Central America
NIC,2020,7,1,1,4,4,Nicaragua,South/Central America
NIC,2020,7,1,2,2,4,Nicaragua,South/Central America
NIC,2020,7,1,4,4,4,Nicaragua,South/Central America
NIC,2020,8,1,2,4,4,Nicaragua,South/Central America
NIC,2020,8,1,2,2,1,Nicaragua,South/Central America
NIC,2020,5,1,3,2,2,Nicaragua,South/Central America
NIC,2020,5,1,2,2,2,Nicaragua,South/Central America
NIC,2020,5,1,2,2,4,Nicaragua,South/Central America
NIC,2020,5,1,1,2,2,Nicaragua,South/Central America
NIC,2020,5,1,1,2,2,Nicaragua,South/Central America
NIC,2020,5,1,2,2,4,Nicaragua,South/Central America
NIC,2020,5,1,4,2,3,Nicaragua,South/Central America
NIC,2020,5,1,2,2,4,Nicaragua,South/Central America
NIC,2020,5,1,3,4,4,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,2,4,4,Nicaragua,South/Central America
NIC,2020,5,1,1,3,4,Nicaragua,South/Central America
NIC,2020,5,1,3,1,3,Nicaragua,South/Central America
NIC,2020,5,1,2,3,4,Nicaragua,South/Central America
NIC,2020,5,1,3,4,4,Nicaragua,South/Central America
NIC,2020,5,1,3,3,3,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,5,1,2,2,4,Nicaragua,South/Central America
NIC,2020,5,1,2,3,4,Nicaragua,South/Central America
NIC,2020,5,1,4,2,2,Nicaragua,South/Central America
NIC,2020,5,2,2,4,4,Nicaragua,South/Central America
NIC,2020,3,2,2,3,4,Nicaragua,South/Central America
NIC,2020,3,2,2,3,4,Nicaragua,South/Central America
NIC,2020,3,2,2,2,4,Nicaragua,South/Central America
NIC,2020,3,2,2,2,4,Nicaragua,South/Central America
NIC,2020,6,2,2,4,4,Nicaragua,South/Central America
NIC,2020,6,2,3,3,4,Nicaragua,South/Central America
NIC,2020,6,2,1,4,4,Nicaragua,South/Central America
NIC,2020,3,1,3,2,4,Nicaragua,South/Central America
NIC,2020,3,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,4,1,1,Nicaragua,South/Central America
NIC,2020,3,1,3,3,4,Nicaragua,South/Central America
NIC,2020,3,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,3,4,4,Nicaragua,South/Central America
NIC,2020,5,2,1,4,4,Nicaragua,South/Central America
NIC,2020,5,1,3,4,4,Nicaragua,South/Central America
NIC,2020,5,1,2,2,2,Nicaragua,South/Central America
NIC,2020,5,1,1,4,4,Nicaragua,South/Central America
NIC,2020,5,1,3,4,4,Nicaragua,South/Central America
NIC,2020,5,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,3,4,4,Nicaragua,South/Central America
NIC,2020,3,1,3,1,4,Nicaragua,South/Central America
NIC,2020,3,1,2,2,4,Nicaragua,South/Central America
NIC,2020,3,1,3,1,4,Nicaragua,South/Central America
NIC,2020,3,1,1,2,4,Nicaragua,South/Central America
NIC,2020,3,1,1,3,2,Nicaragua,South/Central America
NIC,2020,3,1,3,1,4,Nicaragua,South/Central America
NIC,2020,3,1,4,4,4,Nicaragua,South/Central America
NIC,2020,3,1,4,3,3,Nicaragua,South/Central America
NIC,2020,3,1,1,1,1,Nicaragua,South/Central America
NIC,2020,3,1,3,3,4,Nicaragua,South/Central America
NIC,2020,3,1,4,2,4,Nicaragua,South/Central America
NIC,2020,3,1,1,2,1,Nicaragua,South/Central America
